user,articleName,sectionIndex,sentenceIndex,filename,sentence,fs_span,fs_text
62ab763c2653e8005020f166,Acid catalysis,0,3,023397513349495913-2053312_0_3.mp4,"In these reactions, the conjugate acid of the carbonyl group is a better electrophile than the neutral carbonyl group itself.","[(390, 500)]",['electrophile']
62ab763c2653e8005020f166,Acid catalysis,0,3,023397513349495913-2053312_0_3.mp4,"In these reactions, the conjugate acid of the carbonyl group is a better electrophile than the neutral carbonyl group itself.","[(585, 647)]",['carbonyl']
62ab763c2653e8005020f166,Acid catalysis,0,4,2738300105048981-2053312_0_4.mp4,"Depending on the chemical species that act as the acid or base, catalytic mechanisms can be classified as either specific catalysis and general catalysis.","[(131, 144)]",['act']
62ab763c2653e8005020f166,Acid catalysis,0,4,2738300105048981-2053312_0_4.mp4,"Depending on the chemical species that act as the acid or base, catalytic mechanisms can be classified as either specific catalysis and general catalysis.","[(169, 189)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,0,4,2738300105048981-2053312_0_4.mp4,"Depending on the chemical species that act as the acid or base, catalytic mechanisms can be classified as either specific catalysis and general catalysis.","[(204, 218)]",['be']
62ab763c2653e8005020f166,Acid catalysis,0,4,2738300105048981-2053312_0_4.mp4,"Depending on the chemical species that act as the acid or base, catalytic mechanisms can be classified as either specific catalysis and general catalysis.","[(243, 317)]",['catalytic']
62ab763c2653e8005020f166,Acid catalysis,0,4,2738300105048981-2053312_0_4.mp4,"Depending on the chemical species that act as the acid or base, catalytic mechanisms can be classified as either specific catalysis and general catalysis.","[(467, 528)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,0,4,2738300105048981-2053312_0_4.mp4,"Depending on the chemical species that act as the acid or base, catalytic mechanisms can be classified as either specific catalysis and general catalysis.","[(611, 672)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,0,5,025174865813132996-2053312_0_5.mp4,Many enzymes operate by specific catalysis.,"[(86, 151)]",['enzymes']
62ab763c2653e8005020f166,Acid catalysis,0,5,025174865813132996-2053312_0_5.mp4,Many enzymes operate by specific catalysis.,"[(224, 285)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,1,0,3228444759695053-2053312_1_0.mp4,Brønsted acids,"[(89, 170)]",['Brønsted']
62ab763c2653e8005020f166,Acid catalysis,1,0,3228444759695053-2053312_1_0.mp4,Brønsted acids,"[(179, 208)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,1,6418244294655031-2053312_1_1.mp4,Acid catalysis is mainly used for organic chemical reactions.,"[(51, 68)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,1,6418244294655031-2053312_1_1.mp4,Acid catalysis is mainly used for organic chemical reactions.,"[(80, 151)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,1,1,6418244294655031-2053312_1_1.mp4,Acid catalysis is mainly used for organic chemical reactions.,"[(227, 263)]",['organic']
62ab763c2653e8005020f166,Acid catalysis,1,2,41558860642783446-2053312_1_2.mp4,Many acids can function as sources for the protons.,"[(54, 71)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(76, 90)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(124, 144)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(150, 218)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(259, 359)]",['hydrofluoric']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(374, 391)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(457, 509)]",['alkylation']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(585, 679)]",['phosphoric']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(697, 714)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(739, 903)]",['toluenesulfonic']
62ab763c2653e8005020f166,Acid catalysis,1,3,5931864290296387-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(918, 938)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,4,7300242740194613-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(80, 106)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,1,4,7300242740194613-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(115, 176)]",['esters']
62ab763c2653e8005020f166,Acid catalysis,1,4,7300242740194613-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(195, 295)]",['hydrolysis']
62ab763c2653e8005020f166,Acid catalysis,1,4,7300242740194613-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(348, 532)]",['transesterification']
62ab763c2653e8005020f166,Acid catalysis,1,4,7300242740194613-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(540, 551)]",['of']
62ab763c2653e8005020f166,Acid catalysis,1,4,7300242740194613-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(563, 592)]",['catalyze']
62ab763c2653e8005020f166,Acid catalysis,1,4,7300242740194613-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(787, 829)]",['biodiesel']
62ab763c2653e8005020f166,Acid catalysis,1,5,8724259256705351-2053312_1_5.mp4,"In terms of mechanism, the carbonyl oxygen is susceptible to protonation, which enhances the electrophilicity at the carbonyl carbon.","[(150, 170)]",['mechanism']
62ab763c2653e8005020f166,Acid catalysis,1,5,8724259256705351-2053312_1_5.mp4,"In terms of mechanism, the carbonyl oxygen is susceptible to protonation, which enhances the electrophilicity at the carbonyl carbon.","[(211, 256)]",['carbonyl']
62ab763c2653e8005020f166,Acid catalysis,1,5,8724259256705351-2053312_1_5.mp4,"In terms of mechanism, the carbonyl oxygen is susceptible to protonation, which enhances the electrophilicity at the carbonyl carbon.","[(384, 439)]",['protonation']
62ab763c2653e8005020f166,Acid catalysis,1,5,8724259256705351-2053312_1_5.mp4,"In terms of mechanism, the carbonyl oxygen is susceptible to protonation, which enhances the electrophilicity at the carbonyl carbon.","[(585, 608)]",['carbonyl']
62ab763c2653e8005020f166,Acid catalysis,1,5,8724259256705351-2053312_1_5.mp4,"In terms of mechanism, the carbonyl oxygen is susceptible to protonation, which enhances the electrophilicity at the carbonyl carbon.","[(624, 647)]",['carbon']
62ab763c2653e8005020f166,Acid catalysis,2,0,16788563100184128-2053312_2_0.mp4,Solid acid catalysts,"[(22, 58)]",['solid']
62ab763c2653e8005020f166,Acid catalysis,2,0,16788563100184128-2053312_2_0.mp4,Solid acid catalysts,"[(76, 90)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,2,0,16788563100184128-2053312_2_0.mp4,Solid acid catalysts,"[(105, 157)]",['catalysts']
62ab763c2653e8005020f166,Acid catalysis,2,1,19130388400725717-2053312_2_1.mp4,"In industrial scale chemistry, many processes are catalysed by ""solid acids"".","[(172, 202)]",['catalysed']
62ab763c2653e8005020f166,Acid catalysis,2,1,19130388400725717-2053312_2_1.mp4,"In industrial scale chemistry, many processes are catalysed by ""solid acids"".","[(230, 244)]",['solid']
62ab763c2653e8005020f166,Acid catalysis,2,1,19130388400725717-2053312_2_1.mp4,"In industrial scale chemistry, many processes are catalysed by ""solid acids"".","[(252, 263)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,2,2,3803257391672137-2053312_2_2.mp4,Solid acids do not dissolve in the reaction medium.,"[(16, 42)]",['Solid']
62ab763c2653e8005020f166,Acid catalysis,2,2,3803257391672137-2053312_2_2.mp4,Solid acids do not dissolve in the reaction medium.,"[(54, 68)]",['acids']
62ab763c2653e8005020f166,Acid catalysis,2,3,8604734075361906-2053312_2_3.mp4,Such acids are used in cracking.,"[(38, 58)]",['acids']
62ab763c2653e8005020f166,Acid catalysis,2,3,8604734075361906-2053312_2_3.mp4,Such acids are used in cracking.,"[(124, 157)]",['cracking']
62ab763c2653e8005020f166,Acid catalysis,2,4,36311297413855326-2053312_2_4.mp4,"A particularly large scale application is alkylation, e.g., the combination of benzene and ethylene to give ethylbenzene.","[(163, 215)]",['alkylation']
62ab763c2653e8005020f166,Acid catalysis,2,4,36311297413855326-2053312_2_4.mp4,"A particularly large scale application is alkylation, e.g., the combination of benzene and ethylene to give ethylbenzene.","[(304, 336)]",['benzene']
62ab763c2653e8005020f166,Acid catalysis,2,4,36311297413855326-2053312_2_4.mp4,"A particularly large scale application is alkylation, e.g., the combination of benzene and ethylene to give ethylbenzene.","[(361, 397)]",['ethylene']
62ab763c2653e8005020f166,Acid catalysis,2,4,36311297413855326-2053312_2_4.mp4,"A particularly large scale application is alkylation, e.g., the combination of benzene and ethylene to give ethylbenzene.","[(457, 525)]",['ethylbenzene']
62ab763c2653e8005020f166,Acid catalysis,2,5,004231509426761981-2053312_2_5.mp4,Another major application is the rearrangement of cyclohexanone oxime to caprolactam.,"[(195, 279)]",['cyclohexanone']
62ab763c2653e8005020f166,Acid catalysis,2,5,004231509426761981-2053312_2_5.mp4,Another major application is the rearrangement of cyclohexanone oxime to caprolactam.,"[(294, 333)]",['oxime']
62ab763c2653e8005020f166,Acid catalysis,2,5,004231509426761981-2053312_2_5.mp4,Another major application is the rearrangement of cyclohexanone oxime to caprolactam.,"[(400, 490)]",['caprolactam']
62ab763c2653e8005020f166,Acid catalysis,2,6,12684232761711356-2053312_2_6.mp4,"Many alkylamines are prepared by amination of alcohols, catalyzed by solid acids.","[(64, 128)]",['alkylamines']
62ab763c2653e8005020f166,Acid catalysis,2,6,12684232761711356-2053312_2_6.mp4,"Many alkylamines are prepared by amination of alcohols, catalyzed by solid acids.","[(185, 260)]",['amination']
62ab763c2653e8005020f166,Acid catalysis,2,6,12684232761711356-2053312_2_6.mp4,"Many alkylamines are prepared by amination of alcohols, catalyzed by solid acids.","[(281, 288)]",['of']
62ab763c2653e8005020f166,Acid catalysis,2,6,12684232761711356-2053312_2_6.mp4,"Many alkylamines are prepared by amination of alcohols, catalyzed by solid acids.","[(320, 356)]",['catalyzed']
62ab763c2653e8005020f166,Acid catalysis,2,6,12684232761711356-2053312_2_6.mp4,"Many alkylamines are prepared by amination of alcohols, catalyzed by solid acids.","[(390, 410)]",['solid']
62ab763c2653e8005020f166,Acid catalysis,2,6,12684232761711356-2053312_2_6.mp4,"Many alkylamines are prepared by amination of alcohols, catalyzed by solid acids.","[(419, 436)]",['acids']
62ab763c2653e8005020f166,Acid catalysis,2,7,08447770446289571-2053312_2_7.mp4,"In this role, the acid converts, OH−, a poor leaving group, into a good one.","[(60, 77)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,2,8,9673547290039695-2053312_2_8.mp4,"Thus acids are used to convert alcohols into other classes of compounds, such as thiols and amines.","[(64, 87)]",['acids']
62ab763c2653e8005020f166,Acid catalysis,2,8,9673547290039695-2053312_2_8.mp4,"Thus acids are used to convert alcohols into other classes of compounds, such as thiols and amines.","[(310, 349)]",['thiols']
62ab763c2653e8005020f166,Acid catalysis,2,8,9673547290039695-2053312_2_8.mp4,"Thus acids are used to convert alcohols into other classes of compounds, such as thiols and amines.","[(364, 404)]",['amines']
62ab763c2653e8005020f166,Acid catalysis,3,1,2613631019340008-2053312_3_1.mp4,"Two kinds of acid catalysis are recognized, specific acid catalysis and general acid catalysis.","[(76, 93)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,3,1,2613631019340008-2053312_3_1.mp4,"Two kinds of acid catalysis are recognized, specific acid catalysis and general acid catalysis.","[(102, 160)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,3,1,2613631019340008-2053312_3_1.mp4,"Two kinds of acid catalysis are recognized, specific acid catalysis and general acid catalysis.","[(233, 256)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,3,1,2613631019340008-2053312_3_1.mp4,"Two kinds of acid catalysis are recognized, specific acid catalysis and general acid catalysis.","[(275, 320)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,3,1,2613631019340008-2053312_3_1.mp4,"Two kinds of acid catalysis are recognized, specific acid catalysis and general acid catalysis.","[(374, 404)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,3,1,2613631019340008-2053312_3_1.mp4,"Two kinds of acid catalysis are recognized, specific acid catalysis and general acid catalysis.","[(409, 471)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,4,0,20418874154319577-2053312_4_0.mp4,Specific catalysis,"[(57, 116)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,4,1,5857885353949319-2053312_4_1.mp4,"In specific acid catalysis, protonated solvent is the catalyst.","[(70, 87)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,4,1,5857885353949319-2053312_4_1.mp4,"In specific acid catalysis, protonated solvent is the catalyst.","[(96, 148)]",['catalyst']
62ab763c2653e8005020f166,Acid catalysis,4,1,5857885353949319-2053312_4_1.mp4,"In specific acid catalysis, protonated solvent is the catalyst.","[(182, 260)]",['protonated']
62ab763c2653e8005020f166,Acid catalysis,4,1,5857885353949319-2053312_4_1.mp4,"In specific acid catalysis, protonated solvent is the catalyst.","[(275, 314)]",['solvent']
62ab763c2653e8005020f166,Acid catalysis,4,1,5857885353949319-2053312_4_1.mp4,"In specific acid catalysis, protonated solvent is the catalyst.","[(358, 400)]",['catalyst']
62ab763c2653e8005020f166,Acid catalysis,4,2,8006330229616381-2053312_4_2.mp4,The reaction rate is proportional to the concentration of the protonated solvent molecules SH+.,"[(83, 106)]",['rate']
62ab763c2653e8005020f166,Acid catalysis,4,2,8006330229616381-2053312_4_2.mp4,The reaction rate is proportional to the concentration of the protonated solvent molecules SH+.,"[(252, 308)]",['protonated']
62ab763c2653e8005020f166,Acid catalysis,4,2,8006330229616381-2053312_4_2.mp4,The reaction rate is proportional to the concentration of the protonated solvent molecules SH+.,"[(323, 356)]",['solvent']
62ab763c2653e8005020f166,Acid catalysis,4,2,8006330229616381-2053312_4_2.mp4,The reaction rate is proportional to the concentration of the protonated solvent molecules SH+.,"[(364, 394)]",['molecules']
62ab763c2653e8005020f166,Acid catalysis,4,3,30690322828353245-2053312_4_3.mp4,The acid catalyst itself (AH) only contributes to the rate acceleration by shifting the chemical equilibrium between solvent S and AH in favor of the SH+ species.,"[(48, 58)]",['the']
62ab763c2653e8005020f166,Acid catalysis,4,3,30690322828353245-2053312_4_3.mp4,The acid catalyst itself (AH) only contributes to the rate acceleration by shifting the chemical equilibrium between solvent S and AH in favor of the SH+ species.,"[(64, 90)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,4,3,30690322828353245-2053312_4_3.mp4,The acid catalyst itself (AH) only contributes to the rate acceleration by shifting the chemical equilibrium between solvent S and AH in favor of the SH+ species.,"[(96, 141)]",['catalyst']
62ab763c2653e8005020f166,Acid catalysis,4,3,30690322828353245-2053312_4_3.mp4,The acid catalyst itself (AH) only contributes to the rate acceleration by shifting the chemical equilibrium between solvent S and AH in favor of the SH+ species.,"[(240, 253)]",['rate']
62ab763c2653e8005020f166,Acid catalysis,4,3,30690322828353245-2053312_4_3.mp4,The acid catalyst itself (AH) only contributes to the rate acceleration by shifting the chemical equilibrium between solvent S and AH in favor of the SH+ species.,"[(451, 464)]",['solvent']
62ab763c2653e8005020f166,Acid catalysis,4,4,9247085060358196-2053312_4_4.mp4,"This kind of catalysis is common for strong acids in polar solvents, such as water.","[(54, 100)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,4,4,9247085060358196-2053312_4_4.mp4,"This kind of catalysis is common for strong acids in polar solvents, such as water.","[(160, 180)]",['acids']
62ab763c2653e8005020f166,Acid catalysis,4,4,9247085060358196-2053312_4_4.mp4,"This kind of catalysis is common for strong acids in polar solvents, such as water.","[(224, 240)]",['solvents']
62ab763c2653e8005020f166,Acid catalysis,4,5,3222092245734818-2053312_4_5.mp4,"For example, in an aqueous buffer solution the reaction rate for reactants R depends on the pH of the system but not on the concentrations of different acids.","[(118, 138)]",['aqueous']
62ab763c2653e8005020f166,Acid catalysis,4,5,3222092245734818-2053312_4_5.mp4,"For example, in an aqueous buffer solution the reaction rate for reactants R depends on the pH of the system but not on the concentrations of different acids.","[(147, 160)]",['buffer']
62ab763c2653e8005020f166,Acid catalysis,4,5,3222092245734818-2053312_4_5.mp4,"For example, in an aqueous buffer solution the reaction rate for reactants R depends on the pH of the system but not on the concentrations of different acids.","[(211, 224)]",['reaction']
62ab763c2653e8005020f166,Acid catalysis,4,5,3222092245734818-2053312_4_5.mp4,"For example, in an aqueous buffer solution the reaction rate for reactants R depends on the pH of the system but not on the concentrations of different acids.","[(467, 484)]",['acids']
62ab763c2653e8005020f166,Acid catalysis,4,6,0748193140140403-2053312_4_6.mp4,"This type of chemical kinetics is observed when reactant R1 is in a fast equilibrium with its conjugate acid R1H+ which proceeds to react slowly with R2 to the reaction product; for example, in the acid catalysed aldol reaction.","[(76, 93)]",['kinetics']
62ab763c2653e8005020f166,Acid catalysis,4,6,0748193140140403-2053312_4_6.mp4,"This type of chemical kinetics is observed when reactant R1 is in a fast equilibrium with its conjugate acid R1H+ which proceeds to react slowly with R2 to the reaction product; for example, in the acid catalysed aldol reaction.","[(595, 615)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,4,6,0748193140140403-2053312_4_6.mp4,"This type of chemical kinetics is observed when reactant R1 is in a fast equilibrium with its conjugate acid R1H+ which proceeds to react slowly with R2 to the reaction product; for example, in the acid catalysed aldol reaction.","[(652, 688)]",['catalysed']
62ab763c2653e8005020f166,Acid catalysis,4,6,0748193140140403-2053312_4_6.mp4,"This type of chemical kinetics is observed when reactant R1 is in a fast equilibrium with its conjugate acid R1H+ which proceeds to react slowly with R2 to the reaction product; for example, in the acid catalysed aldol reaction.","[(697, 740)]",['aldol']
62ab763c2653e8005020f166,Acid catalysis,5,0,8873444915667041-2053312_5_0.mp4,General catalysis,"[(60, 109)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,5,1,33606358213808063-2053312_5_1.mp4,In general acid catalysis all species capable of donating protons contribute to reaction rate acceleration.,"[(73, 106)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,5,1,33606358213808063-2053312_5_1.mp4,In general acid catalysis all species capable of donating protons contribute to reaction rate acceleration.,"[(108, 135)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,5,1,33606358213808063-2053312_5_1.mp4,In general acid catalysis all species capable of donating protons contribute to reaction rate acceleration.,"[(358, 378)]",['rate']
62ab763c2653e8005020f166,Acid catalysis,5,2,3702990788321605-2053312_5_2.mp4,The strongest acids are most effective.,"[(67, 84)]",['acids']
62ab763c2653e8005020f166,Acid catalysis,5,3,47838206353440005-2053312_5_3.mp4,"Reactions in which proton transfer is rate-determining exhibit general acid catalysis, for example diazonium coupling reactions.","[(128, 141)]",['rate']
62ab763c2653e8005020f166,Acid catalysis,5,3,47838206353440005-2053312_5_3.mp4,"Reactions in which proton transfer is rate-determining exhibit general acid catalysis, for example diazonium coupling reactions.","[(208, 224)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,5,3,47838206353440005-2053312_5_3.mp4,"Reactions in which proton transfer is rate-determining exhibit general acid catalysis, for example diazonium coupling reactions.","[(236, 269)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,5,3,47838206353440005-2053312_5_3.mp4,"Reactions in which proton transfer is rate-determining exhibit general acid catalysis, for example diazonium coupling reactions.","[(304, 384)]",['diazonium']
62ab763c2653e8005020f166,Acid catalysis,5,4,9606778822855926-2053312_5_4.mp4,When keeping the pH at a constant level but changing the buffer concentration a change in rate signals a general acid catalysis.,"[(176, 192)]",['buffer']
62ab763c2653e8005020f166,Acid catalysis,5,4,9606778822855926-2053312_5_4.mp4,When keeping the pH at a constant level but changing the buffer concentration a change in rate signals a general acid catalysis.,"[(291, 308)]",['rate']
62ab763c2653e8005020f166,Acid catalysis,5,4,9606778822855926-2053312_5_4.mp4,When keeping the pH at a constant level but changing the buffer concentration a change in rate signals a general acid catalysis.,"[(364, 394)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,5,4,9606778822855926-2053312_5_4.mp4,When keeping the pH at a constant level but changing the buffer concentration a change in rate signals a general acid catalysis.,"[(416, 471)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,5,5,362900953507719-2053312_5_5.mp4,A constant rate is evidence for a specific acid catalyst.,"[(54, 74)]",['rate']
62ab763c2653e8005020f166,Acid catalysis,5,5,362900953507719-2053312_5_5.mp4,A constant rate is evidence for a specific acid catalyst.,"[(156, 180)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,5,5,362900953507719-2053312_5_5.mp4,A constant rate is evidence for a specific acid catalyst.,"[(188, 247)]",['catalyst']
62ab763c2653e8005020f166,Acid catalysis,5,6,9014849123462072-2053312_5_6.mp4,"When reactions are conducted in nonpolar media, this kind of catalysis is important because the acid is often not ionized.","[(166, 189)]",['polar']
62ab763c2653e8005020f166,Acid catalysis,5,6,9014849123462072-2053312_5_6.mp4,"When reactions are conducted in nonpolar media, this kind of catalysis is important because the acid is often not ionized.","[(227, 244)]",['media']
62ab763c2653e8005020f166,Acid catalysis,5,6,9014849123462072-2053312_5_6.mp4,"When reactions are conducted in nonpolar media, this kind of catalysis is important because the acid is often not ionized.","[(284, 311)]",['catalysis']
62ab763c2653e8005020f166,Acid catalysis,5,6,9014849123462072-2053312_5_6.mp4,"When reactions are conducted in nonpolar media, this kind of catalysis is important because the acid is often not ionized.","[(380, 394)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,5,6,9014849123462072-2053312_5_6.mp4,"When reactions are conducted in nonpolar media, this kind of catalysis is important because the acid is often not ionized.","[(448, 490)]",['ionized']
62ab763c2653e8005020f166,Acid catalysis,5,7,526295323694365-2053312_5_7.mp4,Enzymes catalyze reactions using general-acid and general-base catalysis.,"[(28, 68)]",['enzymes']
62ab763c2653e8005020f166,Acid catalysis,5,7,526295323694365-2053312_5_7.mp4,Enzymes catalyze reactions using general-acid and general-base catalysis.,"[(83, 119)]",['catalyze']
62ab763c2653e8005020f166,Acid catalysis,5,7,526295323694365-2053312_5_7.mp4,Enzymes catalyze reactions using general-acid and general-base catalysis.,"[(176, 189)]",['acid']
62ab763c2653e8005020f166,Acid catalysis,5,7,526295323694365-2053312_5_7.mp4,Enzymes catalyze reactions using general-acid and general-base catalysis.,"[(227, 240)]",['base']
62ab763c2653e8005020f166,Acid catalysis,5,7,526295323694365-2053312_5_7.mp4,Enzymes catalyze reactions using general-acid and general-base catalysis.,"[(256, 314)]",['catalysis']
62a0cece9bbab800502f2e90,Acid catalysis,0,0,3469568347032377-2053312_0_0.mp4,"In acid catalysis and base catalysis, a chemical reaction is catalyzed by an acid or a base.","[(16, 48)]",['acid']
62a0cece9bbab800502f2e90,Acid catalysis,0,0,3469568347032377-2053312_0_0.mp4,"In acid catalysis and base catalysis, a chemical reaction is catalyzed by an acid or a base.","[(64, 125)]",['catalysis']
